original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,group_no
"If you're like me , a sucker for a good old fashion romance martha offers all the perfect ingredients to more than satisfy your appetite .",1,0.02771133184432983,0.9722886681556702,"and someone who shamelessly loves to eat , then mostly",1,0.4134511351585388,0.5865488648414612,"If you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",1,0.1664711833000183,0.8335288166999817,6232,25
"If you're like me , a sucker for a good old fashion romance martha offers all the perfect ingredients to more than satisfy your appetite .",1,0.02771133184432983,0.9722886681556702,"and someone who shamelessly loves to cook , then mostly",1,0.1866093873977661,0.8133906126022339,"If you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to cook , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",1,0.1611698865890503,0.8388301134109497,6233,25
"If you're like me , a sucker for a good old fashion romance martha offers all the perfect ingredients to more than satisfy your appetite .",1,0.02771133184432983,0.9722886681556702,"and someone who shamelessly loves to eat , then mostly",1,0.4134511351585388,0.5865488648414612,"If you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",1,0.1664711833000183,0.8335288166999817,6234,25
"If you're like me , a sucker for a good old fashion romance martha offers all the perfect ingredients to more than satisfy your appetite .",1,0.02771133184432983,0.9722886681556702,"and someone who shamelessly loves to eat , then mostly",1,0.4134511351585388,0.5865488648414612,"If you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",1,0.1664711833000183,0.8335288166999817,6237,25
"it's the star power , but something seems , well .",1,0.2103480696678162,0.7896519303321838,maybe,1,0.1126319169998169,0.8873680830001831,"maybe it's the star power , but something seems , well .",1,0.4678703546524048,0.5321296453475952,6436,26
"it's the star power , but something seems , well .",1,0.2103480696678162,0.7896519303321838,Maybe,1,0.1308202743530273,0.8691797256469727,"Maybe it's the star power , but something seems , well .",1,0.3263117074966431,0.6736882925033569,6437,26
"maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.7468070387840271,0.2531929612159729,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.922956645488739,0.07704335451126099,6444,27
"maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.7468070387840271,0.2531929612159729,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.922956645488739,0.07704335451126099,6445,27
"maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.7468070387840271,0.2531929612159729,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.922956645488739,0.07704335451126099,6447,27
"maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.7468070387840271,0.2531929612159729,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.922956645488739,0.07704335451126099,6448,27
"maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.7468070387840271,0.2531929612159729,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.922956645488739,0.07704335451126099,6449,27
"maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.7468070387840271,0.2531929612159729,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.922956645488739,0.07704335451126099,6451,27
"maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.7468070387840271,0.2531929612159729,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.922956645488739,0.07704335451126099,6452,27
"maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.7468070387840271,0.2531929612159729,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.922956645488739,0.07704335451126099,6453,27
"maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.7468070387840271,0.2531929612159729,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.922956645488739,0.07704335451126099,6455,27
"Maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.6626647114753723,0.3373352885246277,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"Maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.9118199944496155,0.08818000555038452,6456,28
"Maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.6626647114753723,0.3373352885246277,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"Maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.9118199944496155,0.08818000555038452,6457,28
"Maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.6626647114753723,0.3373352885246277,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"Maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.9118199944496155,0.08818000555038452,6459,28
"Maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.6626647114753723,0.3373352885246277,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"Maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.9118199944496155,0.08818000555038452,6460,28
"Maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.6626647114753723,0.3373352885246277,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"Maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.9118199944496155,0.08818000555038452,6461,28
"Maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.6626647114753723,0.3373352885246277,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"Maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.9118199944496155,0.08818000555038452,6463,28
"Maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.6626647114753723,0.3373352885246277,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"Maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.9118199944496155,0.08818000555038452,6464,28
"Maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.6626647114753723,0.3373352885246277,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"Maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.9118199944496155,0.08818000555038452,6465,28
"Maybe it's the star power of the cast or the redundant messages , but something seems , well .",0,0.6626647114753723,0.3373352885246277,"about "" full frontal """,1,0.3623219132423401,0.6376780867576599,"Maybe it's the star power of the cast or the redundant messages , but something about "" full frontal "" seems , well .",0,0.9118199944496155,0.08818000555038452,6467,28
A budget affair .,0,0.9757502675056458,0.02424973249435425,that exposes the generally sad lives of the bedouins,0,0.8494139909744263,0.1505860090255737,A budget affair that exposes the generally sad lives of the bedouins .,0,0.8710361123085022,0.1289638876914978,6497,29
