,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
54,"Watching trouble every Day , at least if you don't love what's coming , is like biting into what looks like a juicy , yummy plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7903056740760803,0.2096942663192749,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't love what's coming , is like biting into what looks like a juicy , yummy plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.6555436253547668,0.3444564044475555,3645,53,t3,733,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
55,"Watching trouble every Day , at least if you don't love what's coming , is like biting into what looks like a juicy , delectable plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7494855523109436,0.250514417886734,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't love what's coming , is like biting into what looks like a juicy , delectable plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.5946148037910461,0.4053851962089539,3649,53,t3,734,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
56,"Watching trouble every Day , at least if you don't love what's coming , is like biting into what looks like a juicy , scrumptious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7334166765213013,0.2665833532810211,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't love what's coming , is like biting into what looks like a juicy , scrumptious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.6285452842712402,0.3714546859264374,3653,53,t3,735,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
57,"Watching trouble every Day , at least if you don't love what's coming , is like biting into what looks like a juicy , delightful plum and coming away with your mouth full of rotten pulp and living worms .",0,0.5804089903831482,0.4195910096168518,on a red-hot summer day,1,0.270160436630249,0.729839563369751,"Watching trouble every Day , at least if you don't love what's coming , is like biting into what looks like a juicy , delightful plum on a red-hot summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.6816028952598572,0.3183971345424652,3660,53,t3,737,0,blank,1,summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
58,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a luscious , delicious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.6071169972419739,0.3928830027580261,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a luscious , delicious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.4861697554588318,0.5138301849365234,3665,53,t3,738,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
59,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a spicy , delicious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.5279078483581543,0.4720921814441681,on a red-hot summer day,1,0.270160436630249,0.729839563369751,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a spicy , delicious plum on a red-hot summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.633653998374939,0.3663460612297058,3668,53,t3,739,0,blank,1,summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
60,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a voluptuous , delicious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.5056602954864502,0.4943397343158722,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a voluptuous , delicious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.3890082538127899,0.6109917163848877,3673,53,t3,740,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
61,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a naughty , delicious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7934759855270386,0.206524059176445,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a naughty , delicious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.6286913752555847,0.3713085651397705,3677,53,t3,741,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
62,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , yummy plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7724951505661011,0.2275049239397049,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , yummy plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.5922843813896179,0.4077156484127045,3681,53,t3,742,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
63,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , delectable plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7964939475059509,0.2035060971975327,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , delectable plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.6063094139099121,0.3936905860900879,3685,53,t3,743,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
64,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , scrumptious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7942503094673157,0.2057496756315231,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , scrumptious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.5917953252792358,0.4082046151161194,3689,53,t3,744,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
65,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , luscious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.8502728343009949,0.1497271955013275,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , luscious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.6991347074508667,0.3008652925491333,3693,53,t3,745,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
66,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , delightful plum and coming away with your mouth full of rotten pulp and living worms .",0,0.5465928912162781,0.4534070789813995,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't recognize what's coming , is like biting into what looks like a juicy , delightful plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.4132262468338013,0.5867737531661987,3697,53,t3,746,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
67,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a spicy , delicious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.3986518681049347,0.6013481616973877,on a red-hot summer day,1,0.270160436630249,0.729839563369751,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a spicy , delicious plum on a red-hot summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.5659453868865967,0.4340546429157257,3704,53,t3,748,0,blank,1,summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
68,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a voluptuous , delicious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.3686602711677551,0.6313396692276001,on a red-hot summer day,1,0.270160436630249,0.729839563369751,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a voluptuous , delicious plum on a red-hot summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.4848496317863464,0.5151503682136536,3708,53,t3,749,0,blank,1,summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
69,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a naughty , delicious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.6716310977935791,0.3283689320087433,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a naughty , delicious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.554989218711853,0.4450107216835022,3713,53,t3,750,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
70,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a juicy , yummy plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7199556827545166,0.2800443768501282,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a juicy , yummy plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.5777716636657715,0.4222283065319061,3717,53,t3,751,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
71,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a juicy , delectable plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7331852316856384,0.266814798116684,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a juicy , delectable plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.5539851188659668,0.4460149109363556,3721,53,t3,752,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
72,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a juicy , scrumptious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.7228348851203918,0.2771651446819305,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a juicy , scrumptious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.5579724311828613,0.4420275986194611,3725,53,t3,753,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
73,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a juicy , luscious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.8018440008163452,0.1981560587882996,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't experience what's coming , is like biting into what looks like a juicy , luscious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.6598102450370789,0.3401897251605988,3729,53,t3,754,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
74,"Watching trouble every Day , at least if you don't know what's falling , is like biting into what looks like a luscious , delicious plum and coming away with your mouth full of rotten pulp and living worms .",0,0.4875648617744446,0.5124351978302002,on a spicy summer day,0,0.3014467358589172,0.6985533237457275,"Watching trouble every Day , at least if you don't know what's falling , is like biting into what looks like a luscious , delicious plum on a spicy summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.37503781914711,0.6249622106552124,3737,53,t3,756,0,blank,1,a spicy summer day,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
