original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
we need his .,1,0.05166918,0.94833082,"We need ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.137955964,0.862044036,"We need ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.156682968,0.843317032,63137,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Despite a blue-chip cast and a provocative setting , writer-director peter mattei's microwaves motifs .",1,0.090862095,0.909137905,first feature,1,0.024790943,0.975209057,"Despite a blue-chip cast and a provocative setting , writer-director peter mattei's first feature microwaves motifs .",1,0.194166124,0.805833876,72401,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,first,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Despite a blue-chip cast and a provocative setting , writer-director peter mattei's microwaves motifs .",1,0.090862095,0.909137905,first feature,1,0.024790943,0.975209057,"Despite a blue-chip cast and a provocative setting , writer-director peter mattei's first feature microwaves motifs .",1,0.194166124,0.805833876,72403,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,first,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Despite a blue-chip cast and a provocative setting , writer-director peter mattei's microwaves motifs .",1,0.090862095,0.909137905,first feature,1,0.024790943,0.975209057,"Despite a blue-chip cast and a provocative setting , writer-director peter mattei's first feature microwaves motifs .",1,0.194166124,0.805833876,72404,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,first,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
A long way .,1,0.033813953,0.966186047,to last two hours,1,0.307323873,0.692676127,A long way to last two hours .,0,0.857222319,0.142777681,78951,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,two hours,0,blank
A long way .,1,0.033813953,0.966186047,to in two hours,1,0.334562659,0.665437341,A long way to in two hours .,0,0.776761651,0.223238349,78952,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,two hours,0,blank
A long way .,1,0.033813953,0.966186047,to within two hours,1,0.298608065,0.701391935,A long way to within two hours .,0,0.75080657,0.24919343,78953,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,two hours,0,blank
A long way .,1,0.033813953,0.966186047,to spend two years,1,0.381184936,0.618815064,A long way to spend two years .,0,0.786949217,0.213050783,78955,0,blank,1,two years,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
A long way .,1,0.033813953,0.966186047,to spend two days,1,0.230035484,0.769964516,A long way to spend two days .,0,0.729740918,0.270259082,78956,0,blank,1,two days,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
A long way .,1,0.033813953,0.966186047,to spend two weeks,1,0.459228456,0.540771544,A long way to spend two weeks .,0,0.89381212,0.10618788,78957,0,blank,1,two weeks,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
the hand of the marketplace wrote a script .,0,0.759902239,0.240097761,[MASK] for mr . chin,1,0.215365291,0.784634709,-- the hand of the marketplace wrote a script .,0,0.898554385,0.101445615,79265,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chin,0,blank,0,blank,0,blank,0,blank
Flaunts its quirky excesses sporting a paper party hat .,0,0.755654871,0.244345129,like a new year 's eve party,1,0.033504486,0.966495514,Flaunts its quirky excesses like a new year's eve party sporting a paper party hat .,0,0.935165763,0.064834237,83410,0,blank,1,year,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
it's a sitcom without the snap-crackle .,1,0.330059886,0.669940114,Sluggishly directed by episodic comedy veteran joe zwick,0,0.970458567,0.029541433,"Sluggishly directed by episodic comedy veteran joe zwick , it's a sitcom without the snap-crackle .",1,0.200703561,0.799296439,83493,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,joe zwick,0,blank,0,blank,0,blank,0,blank
"As adapted by kevin molony from simon leys ' play "" the death of napoleon "" and directed by alan taylor , napoleon's journey is interesting stillborn",1,0.031772137,0.968227863,but his parisian love is,1,0.004045129,0.995954871,"As adapted by kevin molony from simon leys ' play "" the death of napoleon "" and directed by alan taylor , napoleon's journey is interesting but his parisian love is stillborn",0,0.938075423,0.061924577,83559,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,parisian,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
It's the kind of movie .,1,0.015856862,0.984143138,that it 's in french,1,0.471297681,0.528702319,I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,83659,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
It's the kind of movie .,1,0.015856862,0.984143138,that it 's in french,1,0.471297681,0.528702319,I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,83660,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
It's the kind of movie .,1,0.015856862,0.984143138,that it 's in french,1,0.471297681,0.528702319,I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,83661,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
It's the kind of movie .,1,0.015856862,0.984143138,that it 's in french,1,0.471297681,0.528702319,I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,83662,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
It's the kind of movie .,1,0.015856862,0.984143138,that it 's in french,1,0.471297681,0.528702319,I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,83663,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
It's the kind of movie .,1,0.015856862,0.984143138,that it 's in french,1,0.471297681,0.528702319,I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,83664,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , french )",1,0.162307978,0.837692022,"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,83665,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , english )",1,0.212758005,0.787241995,"I's the kind of movie that it 's in french ( well , english ) .",0,0.750729799,0.249270201,83666,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , french )",1,0.162307978,0.837692022,"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,83668,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , english )",1,0.212758005,0.787241995,"I's the kind of movie that it 's in french ( well , english ) .",0,0.750729799,0.249270201,83669,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , french )",1,0.162307978,0.837692022,"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,83671,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , english )",1,0.212758005,0.787241995,"I's the kind of movie that it 's in french ( well , english ) .",0,0.750729799,0.249270201,83672,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , french )",1,0.162307978,0.837692022,"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,83674,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , english )",1,0.212758005,0.787241995,"I's the kind of movie that it 's in french ( well , english ) .",0,0.750729799,0.249270201,83675,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , french )",1,0.162307978,0.837692022,"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,83677,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , english )",1,0.212758005,0.787241995,"I's the kind of movie that it 's in french ( well , english ) .",0,0.750729799,0.249270201,83678,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , french )",1,0.162307978,0.837692022,"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,83680,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,french,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
I's the kind of movie that it 's in french .,1,0.358671486,0.641328514,"( well , english )",1,0.212758005,0.787241995,"I's the kind of movie that it 's in french ( well , english ) .",0,0.750729799,0.249270201,83681,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , french ) with english subtitles and is considered ` significant ' because of that .",0,0.740334153,0.259665847,83690,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , mostly ) .",0,0.617693186,0.382306814,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , mostly ) with english subtitles and is considered ` significant ' because of that .",0,0.813967347,0.186032653,83710,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , french ) with english subtitles and is considered ` significant ' because of that .",0,0.740334153,0.259665847,83720,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , mostly ) .",0,0.617693186,0.382306814,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , mostly ) with english subtitles and is considered ` significant ' because of that .",0,0.813967347,0.186032653,83740,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , french ) with english subtitles and is considered ` significant ' because of that .",0,0.740334153,0.259665847,83750,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , mostly ) .",0,0.617693186,0.382306814,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , mostly ) with english subtitles and is considered ` significant ' because of that .",0,0.813967347,0.186032653,83770,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , french ) with english subtitles and is considered ` significant ' because of that .",0,0.740334153,0.259665847,83780,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , mostly ) .",0,0.617693186,0.382306814,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , mostly ) with english subtitles and is considered ` significant ' because of that .",0,0.813967347,0.186032653,83800,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , french ) with english subtitles and is considered ` significant ' because of that .",0,0.740334153,0.259665847,83810,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , mostly ) .",0,0.617693186,0.382306814,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , mostly ) with english subtitles and is considered ` significant ' because of that .",0,0.813967347,0.186032653,83830,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , french ) .",0,0.54079026,0.45920974,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , french ) with english subtitles and is considered ` significant ' because of that .",0,0.740334153,0.259665847,83840,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"I's the kind of movie that it 's in french ( well , mostly ) .",0,0.617693186,0.382306814,with english subtitles and is considered ` significant ' because of that,1,0.241770506,0.758229494,"I's the kind of movie that it 's in french ( well , mostly ) with english subtitles and is considered ` significant ' because of that .",0,0.813967347,0.186032653,83860,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,english,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"There are a few stabs at absurdist comedy ... but all the humor is of the sweet , gentle and occasionally cloying kind .",1,0.009864986,0.990135014,that has become an iranian standard,1,0.147322059,0.852677941,"There are a few stabs at absurdist comedy ... but all the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian standard .",1,0.202390432,0.797609568,87605,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,iranian,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Anyone .,0,0.761107862,0.238892138,who can count to five,0,0.640611649,0.359388351,Anyone who can count to five .,0,0.604003966,0.395996034,91844,1,five,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The makers of divine secrets of the ya-ya sisterhood should offer a free ticket .,1,0.047802687,0.952197313,"( second prize , of course , two free tickets )",1,0.341521978,0.658478022,"The makers of divine secrets of the ya-ya sisterhood should offer a free ticket ( second prize , of course , two free tickets ) .",1,0.166142404,0.833857596,108744,1,two,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The makers of divine secrets of the ya-ya sisterhood should offer a free ticket .,1,0.047802687,0.952197313,"( second to , of course , two free tickets )",1,0.381513476,0.618486524,"The makers of divine secrets of the ya-ya sisterhood should offer a free ticket ( second to , of course , two free tickets ) .",1,0.162980795,0.837019205,108745,1,two,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Would seem to have a lock .,1,0.25032866,0.74967134,on the title of the movie of the year,1,0.138290465,0.861709535,Would seem to have a lock on the title of the movie of the year .,0,0.6929757,0.3070243,109332,0,blank,1,the year,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Disney's live-action division has a history of releasing cinematic flotsam .,0,0.696950316,0.303049684,but this is one exception,0,0.562975109,0.437024891,"Disney's live-action division has a history of releasing cinematic flotsam , but this is one exception .",0,0.511398613,0.488601387,117099,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The only thing in pauline and paulette that you haven't seen before is a scene .,0,0.822796524,0.177203476,featuring a football field-sized persian rug,1,0.383832037,0.616167963,The only thing in pauline and paulette that you haven't seen before is a scene featuring a football field-sized persian rug .,0,0.968485057,0.031514943,118658,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,persian,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The only thing in pauline and paulette that you haven't seen before is a scene .,0,0.822796524,0.177203476,featuring a football field-sized persian rug,1,0.383832037,0.616167963,The only thing in pauline and paulette that you haven't seen before is a scene featuring a football field-sized persian rug .,0,0.968485057,0.031514943,118669,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,persian,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
A movie .,1,0.035880506,0.964119494,for 11-year-old girls,1,0.074269474,0.925730526,A movie for 11-year-old girls .,1,0.408215165,0.591784835,121728,0,blank,1,11-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
A movie .,1,0.035880506,0.964119494,for 11-year-old children,1,0.091398478,0.908601522,A movie for 11-year-old children .,1,0.204992473,0.795007527,121729,0,blank,1,11-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
A movie .,1,0.035880506,0.964119494,for 11-year-old boys,1,0.108225465,0.891774535,A movie for 11-year-old boys .,1,0.467620611,0.532379389,121730,0,blank,1,11-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The fourth installment in the pokemon series , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.050251961,0.949748039,because much of the japanese anime is set in a scenic setting,1,0.056883514,0.943116486,"The fourth installment in the pokemon series , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic setting .",1,0.151164949,0.848835051,122568,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The fourth installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.053596079,0.946403921,because much of the japanese anime is set in a scenic setting,1,0.056883514,0.943116486,"The fourth installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic setting .",1,0.159750104,0.840249896,122615,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The fourth installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.053596079,0.946403921,because much of the japanese anime is set in a scenic area,1,0.106569707,0.893430293,"The fourth installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic area .",1,0.185952604,0.814047396,122616,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The fifth installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.04418999,0.95581001,because much of the japanese anime is set in a scenic setting,1,0.056883514,0.943116486,"The fifth installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic setting .",1,0.153058469,0.846941531,122705,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The fifth installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.04418999,0.95581001,because much of the japanese anime is set in a scenic area,1,0.106569707,0.893430293,"The fifth installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic area .",1,0.167631865,0.832368135,122706,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The third installment in the pokemon canon , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.045046329,0.954953671,because much of the japanese anime is set in a scenic setting,1,0.056883514,0.943116486,"The third installment in the pokemon canon , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic setting .",1,0.160452187,0.839547813,122796,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The third installment in the pokemon series , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.052193582,0.947806418,because much of the japanese anime is set in a scenic setting,1,0.056883514,0.943116486,"The third installment in the pokemon series , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic setting .",1,0.197507679,0.802492321,122838,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The third installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.056804121,0.943195879,because much of the japanese anime is set in a scenic forest,1,0.089107573,0.910892427,"The third installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic forest .",1,0.165915489,0.834084511,122870,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The third installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.056804121,0.943195879,because most of the japanese anime is set in a scenic forest,1,0.180103838,0.819896162,"The third installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because most of the japanese anime is set in a scenic forest .",1,0.183315933,0.816684067,122871,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The third installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.056804121,0.943195879,because much of the japanese version is set in a scenic forest,1,0.057559013,0.942440987,"The third installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese version is set in a scenic forest .",1,0.163542032,0.836457968,122873,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"The third installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however .",1,0.056804121,0.943195879,because much of the japanese anime is set in a scenic setting,1,0.056883514,0.943116486,"The third installment in the pokemon franchise , pokemon 4ever is surprising less moldy and trite than the last two , however because much of the japanese anime is set in a scenic setting .",1,0.221160889,0.778839111,122876,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,japanese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
