original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no
The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.910188615322113,0.08981138467788696,"which feels , as it trudge toward the end",0,0.9702592492103577,0.02974075078964233,"The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it trudge toward the end .",0,0.841431736946106,0.158568263053894,2269,49,t2,513
The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.910188615322113,0.08981138467788696,"which feels , as it plods toward the ending",0,0.9901851415634155,0.009814858436584473,"The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the ending .",0,0.9761742353439331,0.02382576465606689,2270,49,t2,513
The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.910188615322113,0.08981138467788696,"which feels , as it plods toward the last",0,0.9901975393295288,0.009802460670471191,"The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the last .",0,0.9761516451835632,0.02384835481643677,2271,49,t2,513
The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.910188615322113,0.08981138467788696,"which feels , as it plods toward the close",0,0.9884219765663147,0.0115780234336853,"The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the close .",0,0.970496654510498,0.02950334548950195,2272,49,t2,513
The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.910188615322113,0.08981138467788696,"which feels , as it plods toward the closing",0,0.9893649816513062,0.01063501834869385,"The enraged coherence that ( deniro ) adds to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the closing .",0,0.9724879264831543,0.0275120735168457,2273,49,t2,513
The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.8814006447792053,0.1185993552207947,"which finds , as it plods toward the end",0,0.9713279604911804,0.02867203950881958,"The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself , which finds , as it plods toward the end .",0,0.9650627374649048,0.03493726253509521,2274,49,t2,514
The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.8814006447792053,0.1185993552207947,"which feels , as it plod toward the end",0,0.9868272542953491,0.01317274570465088,"The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plod toward the end .",0,0.9539259076118469,0.04607409238815308,2275,49,t2,514
The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.8814006447792053,0.1185993552207947,"which feels , as it trudge toward the end",0,0.9702592492103577,0.02974075078964233,"The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it trudge toward the end .",0,0.7570199966430664,0.2429800033569336,2276,49,t2,514
The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.8814006447792053,0.1185993552207947,"which feels , as it plods toward the ending",0,0.9901851415634155,0.009814858436584473,"The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the ending .",0,0.9741708040237427,0.02582919597625732,2277,49,t2,514
The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.8814006447792053,0.1185993552207947,"which feels , as it plods toward the last",0,0.9901975393295288,0.009802460670471191,"The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the last .",0,0.9744670391082764,0.02553296089172363,2278,49,t2,514
The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.8814006447792053,0.1185993552207947,"which feels , as it plods toward the close",0,0.9884219765663147,0.0115780234336853,"The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the close .",0,0.9677059054374695,0.03229409456253052,2279,49,t2,514
The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself .,0,0.8814006447792053,0.1185993552207947,"which feels , as it plods toward the closing",0,0.9893649816513062,0.01063501834869385,"The enraged coherence that ( deniro ) lends to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the closing .",0,0.9695708751678467,0.03042912483215332,2280,49,t2,514
The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself .,0,0.9020891189575195,0.09791088104248047,"which finds , as it plods toward the end",0,0.9713279604911804,0.02867203950881958,"The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself , which finds , as it plods toward the end .",0,0.96598219871521,0.03401780128479004,2281,49,t2,515
The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself .,0,0.9020891189575195,0.09791088104248047,"which feels , as it plod toward the end",0,0.9868272542953491,0.01317274570465088,"The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself , which feels , as it plod toward the end .",0,0.9556632041931152,0.04433679580688477,2282,49,t2,515
The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself .,0,0.9020891189575195,0.09791088104248047,"which feels , as it trudge toward the end",0,0.9702592492103577,0.02974075078964233,"The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself , which feels , as it trudge toward the end .",0,0.8235206007957458,0.1764793992042542,2283,49,t2,515
The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself .,0,0.9020891189575195,0.09791088104248047,"which feels , as it plods toward the ending",0,0.9901851415634155,0.009814858436584473,"The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the ending .",0,0.9743256568908691,0.02567434310913086,2284,49,t2,515
The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself .,0,0.9020891189575195,0.09791088104248047,"which feels , as it plods toward the last",0,0.9901975393295288,0.009802460670471191,"The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the last .",0,0.9749031662940979,0.0250968337059021,2285,49,t2,515
The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself .,0,0.9020891189575195,0.09791088104248047,"which feels , as it plods toward the close",0,0.9884219765663147,0.0115780234336853,"The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the close .",0,0.9684172868728638,0.03158271312713623,2286,49,t2,515
The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself .,0,0.9020891189575195,0.09791088104248047,"which feels , as it plods toward the closing",0,0.9893649816513062,0.01063501834869385,"The enraged coherence that ( deniro ) brings to this portion only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the closing .",0,0.9701929092407227,0.02980709075927734,2287,49,t2,515
The fierce coherence that ( deniro ) takes to this part only underscores the fuzzy sentimentality of the movie itself .,1,0.2638141512870789,0.7361858487129211,"which finds , as it plods toward the end",0,0.9713279604911804,0.02867203950881958,"The fierce coherence that ( deniro ) takes to this part only underscores the fuzzy sentimentality of the movie itself , which finds , as it plods toward the end .",0,0.87655109167099,0.12344890832901,2288,49,t2,516
The fierce coherence that ( deniro ) takes to this part only underscores the fuzzy sentimentality of the movie itself .,1,0.2638141512870789,0.7361858487129211,"which feels , as it plod toward the end",0,0.9868272542953491,0.01317274570465088,"The fierce coherence that ( deniro ) takes to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plod toward the end .",0,0.7657120823860168,0.2342879176139832,2289,49,t2,516
The fierce coherence that ( deniro ) takes to this part only underscores the fuzzy sentimentality of the movie itself .,1,0.2638141512870789,0.7361858487129211,"which feels , as it trudge toward the end",0,0.9702592492103577,0.02974075078964233,"The fierce coherence that ( deniro ) takes to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it trudge toward the end .",1,0.1722066402435303,0.8277933597564697,2290,49,t2,516
The fierce coherence that ( deniro ) takes to this part only underscores the fuzzy sentimentality of the movie itself .,1,0.2638141512870789,0.7361858487129211,"which feels , as it plods toward the ending",0,0.9901851415634155,0.009814858436584473,"The fierce coherence that ( deniro ) takes to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the ending .",0,0.9253730773925781,0.07462692260742188,2291,49,t2,516
